logged_at,decision_time,contract_ticker,close_ts,spot,strike,offset_pct,p_market,p_market_source,p_yes_model,z_score,vol_60m,vol_60m_model,vol_implied_kalshi,vol_ratio,spread,vol_eff,structure_bias,confirmation_bias,confirmation_score,no_score,obi_score,obi_raw,obi_exchanges,vpin_score,vpin_raw,funding_bias,avg_funding_rate,vol_score,vwap_score,vwap_signal,vwap_total,vwap_stretch_score,vwap_distance_pct,bearish_rejection,bullish_rejection,ema_stretch_score,stoch_bias,stoch_k,stoch_d,stoch_crossover_active,ema_stack_bias,ema_alignment,z_shift,direction_strength,raw_edge,net_edge,decision,side,neutral_gate,pure_edge_gate,contracts_scanned,tau_minutes,gate_blocked,kelly_fraction,bet_fraction,bet_amount,bankroll,composite_trend,composite_rev,composite_p_up,chg_30m,chg_10m,chg_5m,sharp_move_active,stoch_flipped,resolved_yes,would_win,would_pnl,logged_at_parsed,cmf_raw,cmf_score,stoch_k_4h,p_up_v2,bp_5m,bp_1h,chg_1h,chg_2h,chg_3h,body_15m,dir_15m,p_gbdt,smc_4h,smc_1h,choch_1h,choch_4h,supply_pct,demand_pct,in_supply_zone,in_demand_zone,squeeze_1h,kc_pct_1h,kc_bo_1h,adx_1h,rvol_1h,pm_drift_5m,hour_utc,liq_score,liq_bias,ls_long_pct,oi_chg_pct,cvd_4h,cg_futures_delta_4h,cg_futures_ratio_4h,cg_futures_cvd_12h,cg_spot_cb_ratio_4h,cg_liq_ratio_4h,cg_liq_total_4h,hl_ls_ratio,hl_squeeze_idx,hl_liq_ratio_4h,all_liq_ratio_1h,all_liq_ratio_4h,max_pain_nearest,max_pain_dist_pct,opt_pc_ratio,arima_forecast_1h,markov_regime_daily,markov_regime_7state,ob_imbalance,ob_path_ask_usd,ob_path_bid_usd,ob_ask_frac,ob_bid_wall_pct,ob_ask_wall_pct,hmm_vol_state,hmm_r1_prob,hmm_vol_k10,hmm_time_in_state,ou_z_score,ou_halflife_min,ou_tau_drift,hs_pattern_type,hs_bars_since_break,hs_r2,hs_neck_slope,hs_head_height,hs_head_width,flag_signal,flag_bull_bars_ago,flag_bear_bars_ago,flag_bull_tip_y,flag_bear_tip_y,flag_bull_pole_pct,flag_bear_pole_pct,pip_last_slope,pip_up_frac,pip_n_turns,v_hawk,hawk_vol_regime,pc1_rsi,ou_theta,hurst_exponent,autocorr1_15,autocorr1_30,kalman_velocity,kalman_residual,hmm_ms_state,hmm_ms_prob,hmm_of_state,hmm_of_prob,hmm_vd_state,hmm_vd_prob,hmm_pnl_state,hmm_ps_state,hmm_gd_state,hmm_zdrift_state,spot_at_expiry,price_move_pct,miss_pct,loss_margin_pct,loss_category,p_up_v3,pup_v3_hmm_state,eth_p_up_v1,p_eth,week,yw,be,agree,macro_bull,macro_sideways,macro_bear,garch_ratio,macd_hist_1h_recon,donch_1h_recon,hmm_ms_state_recon,hmm_vd_state_recon,hmm_of_state_recon
2026-04-21 21:00:28+00:00,2026-04-21 21:00,KXETHD-26APR2118-T2329.99,2026-04-21T22:00:00Z,2316.94,2329.99,0.5632,0.205,real,0.162464,0.9198,0.00125044,0.00084503,0.00088392,0.956,0.01,0.00086058,-1.0,-1.0,0.0,1.0,-1.0,-0.1765,2.0,0.0,0.7253,0.0,1.06e-05,1.0,0.0,0.0,0.0,0.0,0.2625,False,False,-1.0,0.0,67.88,71.53,False,0.0,bearish,0.0,0.0,0.042536,0.018011,trade,no,False,False,43.0,59.47,,0.207491,0.039231,39.23,1000.0,0.0,0.0,0.5125,-0.0457,0.1968,-0.0759,False,,False,True,10.12,2026-04-21 21:00:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5005360003311055,17,2026-W17,0.795,False,0.9492145895319947,1.3070921573701236e-05,0.05077233954643443,0.6105778870529338,-0.8151480649598499,0.4902641218430671,1,0,
2026-04-21 22:03:48+00:00,2026-04-21 22:00,KXETHD-26APR2119-T2309.99,2026-04-21T23:00:00Z,2312.36,2309.99,-0.1025,0.58,real,0.847458,-0.4142,0.00029799,0.00027271,0.00067785,0.4023,0.2,0.00043477,-1.0,-1.0,0.0,0.0,0.0,0.0802,2.0,0.0,0.5699,0.0,9.08e-06,0.0,0.0,0.0,0.0,0.0,0.1505,False,False,0.0,0.0,61.45,59.19,False,0.0,bearish,0.0,0.0,0.267458,0.235406,trade,yes,False,False,41.0,56.15,,0.636804,0.05,50.0,1000.0,0.0,0.0,0.5125,0.0614,0.1186,0.1186,False,,True,True,36.21,2026-04-21 22:03:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4967537303076951,17,2026-W17,0.58,False,0.9542666455572785,1.2621179219761302e-05,0.04572073326351034,0.5298419875511583,-0.5408958830631384,0.4960478118372869,5,0,
2026-04-21 23:00:46+00:00,2026-04-21 23:00,KXETHD-26APR2120-T2309.99,2026-04-22T00:00:00Z,2312.6,2309.99,-0.1127,0.635,real,0.768398,-0.3479,0.00076079,0.00064064,0.00042466,1.5086,0.17,0.00055425,-1.0,-1.0,0.0,0.0,0.0,0.0618,2.0,0.0,0.3657,0.0,1.209e-05,0.0,0.0,0.0,0.0,0.0,0.0295,False,False,0.0,0.0,63.39,58.99,False,-1.0,bearish,0.0,0.0,0.133398,0.102174,trade,yes,False,False,42.0,59.19,,0.365475,0.05,50.0,1000.0,0.0,0.0,0.5125,0.183,0.1205,0.1205,False,,True,True,28.74,2026-04-21 23:00:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4630077091098082,17,2026-W17,0.635,False,0.9372417789925672,1.7648982217416072e-05,0.06274057202521838,0.4236283274139401,0.6539370152287844,0.7927511085405818,5,0,
2026-04-22 01:14:00+00:00,2026-04-22 01:00,KXETHD-26APR2122-T2329.99,2026-04-22T02:00:00Z,2326.2,2329.99,0.163,0.29,real,0.124422,0.9053,0.00028458,0.00029254,0.00043413,0.6738,0.06,0.00034917,-1.0,-1.0,0.0,0.0,0.0,0.069,2.0,0.0,0.205,0.0,7.43e-06,0.0,0.0,0.0,1.0,1.0,-0.0682,False,False,0.0,0.0,79.28,84.33,False,1.0,bearish,0.0,0.0,0.165578,0.142952,trade,no,False,False,42.0,45.95,,0.570957,0.05,50.0,1000.0,1.0,-2.0,0.567,-0.1109,-0.1186,-0.0606,False,,False,True,20.42,2026-04-22 01:14:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5227282361779126,17,2026-W17,0.71,False,0.9011896325870966,2.2149500179256077e-05,0.09878821791273783,0.4464116630287406,1.2787367574287598,0.6689801426643511,5,0,
2026-04-22 02:11:23+00:00,2026-04-22 02:00,KXETHD-26APR2123-T2329.99,2026-04-22T03:00:00Z,2334.76,2329.99,-0.2041,0.555,real,0.694175,-0.2092,0.0008733,0.00112534,0.00212009,0.5308,0.05,0.00152324,-1.0,0.0,1.0,2.0,1.0,0.107,2.0,0.0,0.2619,0.0,2.732e-05,0.0,1.0,-1.0,-2.0,-2.0,0.441,False,False,-1.0,-1.0,100.0,76.27,False,1.0,bearish,0.0,0.0,0.139175,0.106887,trade,yes,False,False,42.0,48.57,,0.312752,0.05,50.0,1000.0,3.0,-9.0,0.47,0.6104,0.4324,0.4471,False,,True,True,40.09,2026-04-22 02:11:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4596107350754855,17,2026-W17,0.555,False,0.0001258642391417405,0.006685627648719182,0.9931885081121281,0.3033665240183618,4.406437710857877,0.96295874173695,5,1,
2026-04-22 03:03:28+00:00,2026-04-22 03:00,KXETHD-26APR2200-T2369.99,2026-04-22T04:00:00Z,2374.22,2369.99,-0.1782,0.585,real,0.688215,-0.2188,0.00157317,0.00141547,0.00110544,1.2805,0.19,0.00129146,-1.0,-1.0,0.0,2.0,0.0,-0.0205,2.0,0.0,0.4787,0.0,3.332e-05,1.0,1.0,-1.0,-2.0,-2.0,0.8594,False,False,-1.0,-1.0,97.14,95.58,True,1.0,neutral,0.0,0.0,0.103215,0.071221,trade,yes,False,False,46.0,56.48,,0.248711,0.05,50.0,1000.0,4.0,-10.0,0.47,0.9633,0.3215,-0.0455,False,,False,False,-50.0,2026-04-22 03:03:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.480763376419496,17,2026-W17,0.585,False,1.2764096713391727e-06,0.006045867543822843,0.9939528560465057,0.8564928219601943,5.789507338366247,0.8557858376511259,5,1,
2026-04-22 04:01:55+00:00,2026-04-22 04:00,KXETHD-26APR2201-T2359.99,2026-04-22T05:00:00Z,2366.06,2359.99,-0.2564,0.67,real,0.757746,-0.4995,0.00087629,0.00082793,0.00076607,1.0808,0.04,0.00080319,-1.0,-1.0,0.0,0.0,0.0,-0.0284,2.0,-1.0,0.9001,0.0,4.142e-05,-1.0,0.0,0.0,-1.0,-1.0,0.4151,False,False,-1.0,0.0,79.12,74.86,False,1.0,bullish,0.0,0.0,0.087746,0.057269,trade,yes,False,False,42.0,58.03,,0.265898,0.049632,49.63,1000.0,4.0,-4.0,0.5448,0.1605,-0.008,-0.0765,False,,True,True,24.44,2026-04-22 04:01:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4716754276584382,17,2026-W17,0.67,False,3.314040925258012e-06,0.003893770561778589,0.9961029153973007,0.7808324533500437,6.167744040764258,0.8278281519861848,5,1,
2026-04-22 12:03:19+00:00,2026-04-22 12:00,KXETHD-26APR2209-T2399.99,2026-04-22T13:00:00Z,2400.66,2399.99,-0.0278,0.52,real,0.582609,-0.0727,0.00045393,0.00062373,0.00073684,0.8465,0.04,0.00066897,0.0,-1.0,0.0,2.0,0.0,-0.0944,2.0,0.0,0.3225,0.0,4.208e-05,0.0,1.0,-1.0,-2.0,-2.0,0.8295,False,False,-1.0,-1.0,82.71,77.81,False,1.0,bullish,0.0,0.0,0.062609,0.030137,trade,yes,False,False,44.0,56.63,,0.130435,0.05,50.0,1000.0,4.0,-8.0,0.47,0.1566,-0.1224,0.0363,False,,True,True,46.15,2026-04-22 12:03:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4695823449346866,17,2026-W17,0.52,False,7.314885479754945e-15,0.9999985182604867,1.4817394919527504e-06,0.3865232727211152,4.368482825537203,0.9190040970690183,5,7,
2026-04-22 13:01:46+00:00,2026-04-22 13:00,KXETHD-26APR2210-T2399.99,2026-04-22T14:00:00Z,2405.71,2399.99,-0.2376,0.635,real,0.694175,-0.4757,0.00061807,0.00058526,0.00090368,0.6476,0.03,0.00071263,0.0,-1.0,0.0,3.0,-1.0,-0.131,2.0,0.0,0.3881,0.0,3.082e-05,0.0,1.0,-1.0,-2.0,-2.0,1.122,False,False,-1.0,-1.0,96.63,85.65,False,1.0,bullish,0.0,0.0,0.059175,0.027951,trade,yes,False,False,45.0,58.18,,0.162123,0.05,50.0,1000.0,4.0,-11.0,0.47,0.335,0.1199,0.1199,False,,True,True,28.74,2026-04-22 13:01:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.469833128581392,17,2026-W17,0.635,False,9.776831118184362e-18,0.9999999575909451,4.240906441741114e-08,0.3770250429296217,4.4841301896733015,0.9500746268656712,5,7,
2026-04-22 14:01:22+00:00,2026-04-22 14:00,KXETHD-26APR2211-T2439.99,2026-04-22T15:00:00Z,2419.08,2439.99,0.8646,0.14,real,0.031906,1.4161,0.00083609,0.00074485,0.00104121,0.7154,0.04,0.00086339,0.0,0.0,1.0,2.0,1.0,0.1319,2.0,0.0,0.7231,0.0,1.612e-05,1.0,1.0,-1.0,-2.0,-2.0,1.3707,False,False,-1.0,-1.0,84.01,82.55,False,1.0,bullish,0.0,0.0,0.108094,0.090932,trade,no,False,False,46.0,58.57,,0.772099,0.040372,40.37,1000.0,4.0,-10.0,0.47,0.0704,0.1334,0.1135,False,,False,True,6.57,2026-04-22 14:01:22+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5057553505556106,17,2026-W17,0.86,False,4.781437885186481e-18,0.9999999579768835,4.2023121255776515e-08,0.4617507776076382,3.503361054199047,0.8664991129509139,5,7,
2026-04-22 15:01:09+00:00,2026-04-22 15:00,KXETHD-26APR2212-T2399.99,2026-04-22T16:00:00Z,2400.9,2399.99,-0.0377,0.52,real,0.754941,-0.0507,0.0011331,0.00110488,0.00098165,1.1255,0.04,0.00105559,0.0,-1.0,0.0,0.0,0.0,-0.0402,2.0,0.0,0.4437,0.0,2.65e-06,-1.0,0.0,0.0,-1.0,-1.0,0.5612,False,False,1.0,0.0,30.19,32.08,False,0.0,bullish,0.0,0.0,0.234941,0.202469,trade,yes,False,False,44.0,58.8,,0.48946,0.05,50.0,1000.0,5.0,-1.0,0.6761,-0.0745,-0.0937,-0.0662,False,,True,True,46.15,2026-04-22 15:01:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4955303648225974,17,2026-W17,0.52,False,9.633839686522408e-16,0.9999995885508206,4.11449191966902e-07,0.4659803408927197,2.475442130264188,0.8498445843627951,5,7,
2026-04-22 15:20:19+00:00,2026-04-22 15:00,KXETHD-26APR2212-T2419.99,2026-04-22T16:00:00Z,2398.87,2419.99,0.8803,0.065,real,0.124476,1.8604,0.00108649,0.0007427,0.00091951,0.8077,0.03,0.00081342,0.0,-1.0,0.0,0.0,0.0,-0.0743,2.0,-1.0,0.9309,0.0,1.89e-06,-1.0,0.0,0.0,-1.0,-1.0,0.4629,False,False,1.0,0.0,26.36,32.59,False,0.0,bullish,0.0,0.0,0.059476,0.040222,trade,yes,False,False,44.0,39.63,,0.063611,0.031805,31.81,1000.0,5.0,0.0,0.6517,-0.0175,-0.1062,-0.0042,False,,False,False,-31.81,2026-04-22 15:20:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4955303648225974,17,2026-W17,0.065,False,9.633839686522408e-16,0.9999995885508206,4.11449191966902e-07,0.4659803408927197,2.475442130264188,0.8498445843627951,5,7,
2026-04-22 16:28:47+00:00,2026-04-22 16:00,KXETHD-26APR2213-T2399.99,2026-04-22T17:00:00Z,2395.89,2399.99,0.1712,0.37,real,0.266978,0.3908,0.00090523,0.00080454,0.00092307,0.8716,0.04,0.00085195,0.0,0.0,1.0,0.0,0.0,-0.0207,2.0,0.0,0.1089,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.1177,False,False,1.0,1.0,9.66,32.22,False,0.0,bullish,0.0,0.0,0.103022,0.074323,trade,no,False,False,44.0,31.17,,0.278439,0.05,50.0,1000.0,1.0,4.0,0.7673,-0.5556,-0.4695,-0.1469,False,,False,True,29.37,2026-04-22 16:28:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5403199256113239,17,2026-W17,0.63,False,6.084919316873446e-14,0.9999995273958839,4.726040583047855e-07,0.42204433315239703,0.43724297223367614,0.7018757815756553,5,7,
2026-04-22 17:04:59+00:00,2026-04-22 17:00,KXETHD-26APR2214-T2399.99,2026-04-22T18:00:00Z,2392.9,2399.99,0.2965,0.3,real,0.212309,0.4993,0.00091364,0.00107925,0.00076146,1.4173,0.04,0.00095213,0.0,0.0,1.0,1.0,0.0,0.0783,2.0,0.0,0.5783,-1.0,5.008e-05,-1.0,0.0,0.0,0.0,0.0,-0.1944,False,False,1.0,1.0,20.23,11.47,True,0.0,bullish,0.0,0.0,0.102691,0.076605,trade,no,False,False,44.0,54.95,,0.342304,0.015976,15.98,1000.0,1.0,0.0,0.5963,0.051,0.259,0.2111,False,,False,True,6.85,2026-04-22 17:04:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5054550809531769,17,2026-W17,0.7,False,5.8252532106775605e-18,0.9999999988356478,1.1643475440178729e-09,0.5509143801650288,-0.06693701605302849,0.8304293455606494,5,7,
2026-04-22 19:03:32+00:00,2026-04-22 19:00,KXETHD-26APR2217-T2379.99,2026-04-22T21:00:00Z,2394.41,2379.99,-0.6021,0.75,real,0.888283,-0.8121,0.00067077,0.00081425,0.00082979,0.9813,0.04,0.00082046,1.0,-1.0,0.0,0.0,0.0,-0.0581,2.0,0.0,0.4519,0.0,4.741e-05,0.0,0.0,0.0,0.0,0.0,-0.2778,False,False,1.0,0.0,31.57,44.87,False,0.0,bullish,0.0,0.0,0.138283,0.110158,trade,yes,False,False,69.0,116.42,,0.553134,0.014452,14.45,1000.0,1.0,0.0,0.5963,-0.2093,-0.358,-0.2172,False,,True,True,4.82,2026-04-22 19:03:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4698215249375461,17,2026-W17,0.75,False,2.032796595781736e-18,0.9999999936625557,6.3374462085917016e-09,0.5843025472782883,-1.3532605880763562,0.789033798677441,5,7,
2026-04-22 22:02:45+00:00,2026-04-22 22:00,KXETHD-26APR2219-T2419.99,2026-04-22T23:00:00Z,2403.97,2419.99,0.6664,0.155,real,0.01,2.261,0.00031308,0.00027506,0.00086492,0.318,0.25,0.000511,1.0,-1.0,0.0,1.0,0.0,0.04,2.0,1.0,0.9828,0.0,4.822e-05,0.0,0.0,0.0,0.0,0.0,0.0857,False,False,-1.0,-1.0,80.96,84.22,True,1.0,bullish,0.0,0.0,0.125,0.107963,trade,no,False,False,44.0,57.21,,0.806452,0.046341,46.34,1000.0,3.0,-2.0,0.5517,0.239,-0.0129,0.047,False,,False,True,8.5,2026-04-22 22:02:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5006685040494067,17,2026-W17,0.845,False,1.4117555977241477e-13,0.9999962927650694,3.7072347945404465e-06,0.5669144613437549,-2.662467008630877,0.6146319433990629,5,7,
2026-04-22 23:02:50+00:00,2026-04-22 23:00,KXETHD-26APR2220-T2399.99,2026-04-23T00:00:00Z,2396.32,2399.99,0.1533,0.43,real,0.182314,0.4001,0.00048233,0.00034486,0.00114908,0.3001,0.16,0.00066655,1.0,-1.0,0.0,1.0,-1.0,-0.2998,2.0,-1.0,0.8389,0.0,4.599e-05,0.0,0.0,0.0,0.0,0.0,-0.1472,False,False,0.0,0.0,45.35,41.86,False,0.0,bullish,0.0,0.0,0.247686,0.222251,trade,no,False,False,44.0,57.13,,0.576014,0.049519,49.52,1000.0,3.0,0.0,0.6517,-0.055,0.1282,0.0067,False,,False,True,37.36,2026-04-22 23:02:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6038358867423136,17,2026-W17,0.5700000000000001,False,3.27204975975371e-09,0.999771012460635,0.00022898426730260028,0.5069689465616157,-4.407590173424399,0.2258522727272714,5,7,
2026-04-23 02:04:19+00:00,2026-04-23 02:00,KXETHD-26APR2223-T2379.99,2026-04-23T03:00:00Z,2363.45,2379.99,0.6998,0.155,real,0.051963,1.8788,0.00063623,0.00047733,0.0009209,0.5183,0.21,0.00065476,1.0,-1.0,0.0,1.0,0.0,-0.0214,2.0,0.0,0.5232,-1.0,7.623e-05,0.0,0.0,0.0,0.0,0.0,-0.0138,False,False,1.0,0.0,33.66,37.67,False,-1.0,neutral,0.0,0.0,0.118037,0.100545,trade,no,False,False,42.0,55.63,,0.76153,0.05,50.0,1000.0,0.0,1.0,0.5245,-0.0698,-0.1336,-0.1715,False,,False,True,9.17,2026-04-23 02:04:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5717222746979185,17,2026-W17,0.845,False,2.1689118813050858e-05,0.2865210530484077,0.7134572578327707,0.5733682222983573,-7.7834999906108,0.09750252270433904,5,2,
2026-04-23 09:03:22+00:00,2026-04-23 09:00,KXETHD-26APR2306-T2349.99,2026-04-23T10:00:00Z,2339.36,2349.99,0.4545,0.18,real,0.018028,1.6386,0.0004694,0.00036771,0.00065852,0.5584,0.18,0.00048403,-1.0,0.0,1.0,0.0,0.0,0.0222,2.0,-1.0,0.8101,0.0,3.993e-05,0.0,0.0,0.0,1.0,1.0,-0.7091,False,False,1.0,1.0,8.42,10.01,True,-1.0,bearish,0.0,0.0,0.15,0.132963,trade,no,False,False,38.0,56.58,,0.833333,0.05,50.0,1000.0,-1.0,9.0,0.554,0.0591,-0.0222,-0.0974,False,,False,True,10.98,2026-04-23 09:03:22+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5556789720685634,17,2026-W17,0.8200000000000001,False,3.8378452959548575e-08,1.4817252862495298e-05,0.9999851443686922,0.49391054357206676,-7.673497508361231,0.02649853801169257,5,3,
2026-04-23 09:11:53+00:00,2026-04-23 09:00,KXETHD-26APR2306-T2329.99,2026-04-23T10:00:00Z,2320.3,2329.99,0.4175,0.185,real,0.05904,0.6828,0.00065121,0.00091136,0.00067033,1.3596,0.13,0.00081495,-1.0,1.0,2.0,1.0,-1.0,-0.1878,2.0,0.0,0.5468,0.0,4.068e-05,0.0,-1.0,1.0,2.0,2.0,-1.4015,False,False,1.0,1.0,14.09,11.89,True,-1.0,bearish,0.0,0.0,0.12596,0.107072,trade,no,False,False,38.0,48.07,,0.680866,0.05,50.0,1000.0,-1.0,9.0,0.554,-0.6768,-0.8771,-0.353,False,,False,True,11.35,2026-04-23 09:11:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5556789720685634,17,2026-W17,0.815,False,3.8378452959548575e-08,1.4817252862495298e-05,0.9999851443686922,0.49391054357206676,-7.673497508361231,0.02649853801169257,5,3,
2026-04-23 11:44:41+00:00,2026-04-23 11:00,KXETHD-26APR2308-T2329.99,2026-04-23T12:00:00Z,2326.24,2329.99,0.1614,0.25,real,0.13109,0.6717,0.00055694,0.00061595,0.00061167,1.007,0.16,0.00061424,-1.0,-1.0,0.0,1.0,0.0,-0.0156,2.0,0.0,0.5531,-1.0,6.928e-05,0.0,0.0,0.0,1.0,1.0,-1.0302,False,False,-1.0,0.0,45.64,34.02,False,0.0,bearish,0.0,0.0,0.13391,0.111727,trade,no,False,False,37.0,15.27,,0.535638,0.029149,29.15,1000.0,-1.0,3.0,0.5205,0.3831,0.264,0.0254,False,,False,True,9.72,2026-04-23 11:44:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5213526307672953,17,2026-W17,0.75,False,5.239328441243768e-09,3.434014014636227e-05,0.9999656546205332,0.6429317767548646,-6.734631198708858,0.23603128238952376,5,3,
2026-04-23 13:03:11+00:00,2026-04-23 13:00,KXETHD-26APR2310-T2349.99,2026-04-23T14:00:00Z,2331.01,2349.99,0.8144,0.15,real,0.01,2.0466,0.000434,0.00035118,0.00103859,0.3381,0.02,0.00062614,-1.0,-1.0,0.0,3.0,-1.0,-0.1931,2.0,0.0,0.5638,-1.0,5.971e-05,0.0,0.0,0.0,1.0,1.0,-0.7368,False,False,-1.0,-1.0,82.68,81.19,False,0.0,bearish,0.0,0.0,0.12,0.102963,trade,no,False,False,39.0,56.78,,0.8,0.042626,42.63,1000.0,-1.0,0.0,0.4591,-0.0433,0.1742,0.064,False,,False,True,7.52,2026-04-23 13:03:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5168127820758365,17,2026-W17,0.85,False,2.154342456075754e-11,6.178639214237812e-06,0.999993821339234,0.6561202694271372,-5.176603804496446,0.1391321856438153,5,3,
2026-04-23 14:00:43+00:00,2026-04-23 14:00,KXETHD-26APR2311-T2329.99,2026-04-23T15:00:00Z,2320.33,2329.99,0.4165,0.245,real,0.066808,0.8546,0.00058222,0.00073243,0.00078252,0.936,0.05,0.00075247,-1.0,0.0,1.0,1.0,-1.0,-0.1146,2.0,0.0,0.4371,0.0,4.878e-05,0.0,-1.0,1.0,2.0,2.0,-0.882,False,False,1.0,0.0,35.18,41.39,False,-1.0,bearish,0.0,0.0,0.178192,0.158827,trade,no,False,False,38.0,59.21,,0.727313,0.022985,22.98,1000.0,-1.0,1.0,0.4254,-0.194,0.0832,0.1831,False,,True,False,-22.98,2026-04-23 14:00:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225638443425881,17,2026-W17,0.755,False,1.2739465459695046e-09,3.612818691204394e-05,0.9999638705391277,0.5254675508725308,-3.644831182875061,0.2745394140742978,5,3,
